SMILES,MW,HBA,HBD,LogP,lipinski_valid,Error,Fragments,chemval,chem_violation
OC1(O)C#CC1C(C=CC#C)(O)O,180.042258736,4,4,-1.8292000000000002,True,False,"['[15*]C1C#CC1(O)O', '[7*]CC([8*])(O)O', '[7*]CC#C']",False,"Triple bond in small ring, Geminal diol/triol"
OC1(O)C#CC1C(C#CC=C)(O)O,180.042258736,4,4,-1.8292000000000002,True,False,"['[15*]C1C#CC1(O)O', '[8*]C(O)(O)C#CC=C']",False,"Triple bond in small ring, Geminal diol/triol"
OC1(O)CC=C1C(C#CC#C)(O)O,180.042258736,4,4,-1.6851,True,False,['C#CC#CC(O)(O)C1=CCC1(O)O'],False,Geminal diol/triol
OC1(O)C=C=C1C(C=C=C=O)(O)C,180.042258736,4,3,-0.9437000000000002,True,False,['CC(O)(C=C=C=O)C1=C=CC1(O)O'],False,"Allene, Geminal diol/triol"
OC1(O)C=C=C1C(C#CC=O)(O)C,180.042258736,4,3,-1.2843000000000002,True,False,['CC(O)(C#CC=O)C1=C=CC1(O)O'],False,"Allene, Geminal diol/triol"
OC1(O)C#CC1C(C=C=C=O)(O)C,180.042258736,4,3,-1.4056000000000004,True,False,"['[15*]C1C#CC1(O)O', '[8*]C(C)(O)C=C=C=O']",False,"Triple bond in small ring, Allene, Geminal diol/triol"
OC1(O)C#CC1C(C#CC=O)(O)C,180.042258736,4,3,-1.7462000000000002,True,False,"['[15*]C1C#CC1(O)O', '[8*]C(C)(O)C#CC=O']",False,"Triple bond in small ring, Geminal diol/triol"
CC1(O)C=C=C1C(C=C=C=O)(O)O,180.042258736,4,3,-0.9437000000000002,True,False,['CC1(O)C=C=C1C(O)(O)C=C=C=O'],False,"Allene, Geminal diol/triol"
CC1(O)C=C=C1C(C#CC=O)(O)O,180.042258736,4,3,-1.2843000000000002,True,False,['CC1(O)C=C=C1C(O)(O)C#CC=O'],False,"Allene, Geminal diol/triol"
CC1(O)C#CC1C(C=C=C=O)(O)O,180.042258736,4,3,-1.4056000000000002,True,False,"['[8*]C(O)(O)C=C=C=O', '[15*]C1C#CC1(C)O']",False,"Triple bond in small ring, Allene, Geminal diol/triol"
CC1(O)C#CC1C(C#CC=O)(O)O,180.042258736,4,3,-1.7462000000000002,True,False,"['[8*]C(O)(O)C#CC=O', '[15*]C1C#CC1(C)O']",False,"Triple bond in small ring, Geminal diol/triol"
OC(C(=C)C#CC1(C)OC#C1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,['C=C(C#CC1(C)C#CO1)C(O)(O)O'],False,"Triple bond in small ring, Geminal diol/triol"
CC(C(=C)C#CC1(O)OC#C1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,['C=C(C#CC1(O)C#CO1)C(C)(O)O'],False,"Triple bond in small ring, Geminal diol/triol"
OC(C(=C)C#CC1(O)C=C=C1)(O)O,180.042258736,4,4,-1.3673000000000002,True,False,['C=C(C#CC1(O)C=C=C1)C(O)(O)O'],False,"Allene, Geminal diol/triol"
OC(C(=C)C#CC1(O)C#CC1)(O)O,180.042258736,4,4,-1.6851000000000003,True,False,['C=C(C#CC1(O)C#CC1)C(O)(O)O'],False,"Triple bond in small ring, Geminal diol/triol"
CC(C(=O)C#CC1(C)OC#C1)(O)O,180.042258736,4,2,-0.9904999999999999,True,False,['CC1(C#CC(=O)C(C)(O)O)C#CO1'],False,"Triple bond in small ring, Geminal diol/triol"
OC(C(=O)C#CC1(C)C=C=C1)(O)O,180.042258736,4,3,-1.0792,True,False,['CC1(C#CC(=O)C(O)(O)O)C=C=C1'],False,"Allene, Geminal diol/triol"
OC(C(=O)C#CC1(C)C#CC1)(O)O,180.042258736,4,3,-1.397,True,False,['CC1(C#CC(=O)C(O)(O)O)C#CC1'],False,"Triple bond in small ring, Geminal diol/triol"
CC(C(=O)C#CC1(O)OC#C1)(O)C,180.042258736,4,2,-0.9904999999999999,True,False,['CC(C)(O)C(=O)C#CC1(O)C#CO1'],False,"Triple bond in small ring, Geminal diol/triol"
CC(C(=O)C#CC1(O)C=C=C1)(O)O,180.042258736,4,3,-1.2843000000000002,True,False,['CC(O)(O)C(=O)C#CC1(O)C=C=C1'],False,"Allene, Geminal diol/triol"
CC(C(=O)C#CC1(O)C#CC1)(O)O,180.042258736,4,3,-1.6020999999999999,True,False,['CC(O)(O)C(=O)C#CC1(O)C#CC1'],False,"Triple bond in small ring, Geminal diol/triol"
C#COC1(C)OC(C(=C)C#C1)(O)O,180.042258736,4,2,-0.4619000000000001,True,False,"['[13*]C1(C)C#CC(=C)C(O)(O)O1', '[4*]C1(C)C#CC(=C)C(O)(O)O1', '[3*]OC#C']",False,"Triple bond in small ring, Geminal diol/triol"
O=C=CC1(C)OC(C(=C)C#C1)(O)O,180.042258736,4,2,-0.6389,True,False,['C=C1C#CC(C)(C=C=O)OC1(O)O'],False,"Triple bond in small ring, Geminal diol/triol"
OC#CC1(C)OC(C(=C)C#C1)(O)O,180.042258736,4,3,-0.6933,True,False,['C=C1C#CC(C)(C#CO)OC1(O)O'],False,"Triple bond in small ring, Geminal diol/triol"
C#COC1(O)OC(C(=C)C#C1)(O)C,180.042258736,4,2,-0.4619,True,False,"['[13*]C1(O)C#CC(=C)C(C)(O)O1', '[3*]OC#C']",False,"Triple bond in small ring, Geminal diol/triol"
O=C=CC1(O)OC(C(=C)C#C1)(O)C,180.042258736,4,2,-0.6389,True,False,['C=C1C#CC(O)(C=C=O)OC1(C)O'],False,"Triple bond in small ring, Geminal diol/triol"
OC#CC1(O)OC(C(=C)C#C1)(O)C,180.042258736,4,3,-0.6933,True,False,['C=C1C#CC(O)(C#CO)OC1(C)O'],False,"Triple bond in small ring, Geminal diol/triol"
C#COC1(O)CC(C(=C)C#C1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,"['[15*]C1(O)C#CC(=C)C(O)(O)C1', '[3*]OC#C']",False,"Triple bond in small ring, Geminal diol/triol"
O=C=CC1(O)CC(C(=C)C#C1)(O)O,180.042258736,4,3,-1.2505000000000004,True,False,['C=C1C#CC(O)(C=C=O)CC1(O)O'],False,"Triple bond in small ring, Geminal diol/triol"
OC#CC1(O)CC(C(=C)C#C1)(O)O,180.042258736,4,4,-1.3049,True,False,['C=C1C#CC(O)(C#CO)CC1(O)O'],False,"Triple bond in small ring, Geminal diol/triol"
C=C=CC1(O)OC(C(=C)C#C1)(O)O,180.042258736,4,3,-0.7557,True,False,['C=C=CC1(O)C#CC(=C)C(O)(O)O1'],False,"Triple bond in small ring, Allene, Geminal diol/triol"
C#CCC1(O)OC(C(=C)C#C1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,"['[13*]C1(O)C#CC(=C)C(O)(O)O1', '[8*]CC#C']",False,"Triple bond in small ring, Geminal diol/triol"
CC#CC1(O)OC(C(=C)C#C1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,['C=C1C#CC(O)(C#CC)OC1(O)O'],False,"Triple bond in small ring, Geminal diol/triol"
C#COC1(C)OC(C(=O)C#C1)(O)C,180.042258736,4,1,-0.3788999999999998,True,False,"['[13*]C1(C)C#CC(=O)C(C)(O)O1', '[4*]C1(C)C#CC(=O)C(C)(O)O1', '[3*]OC#C']",False,"Triple bond in small ring, Geminal diol/triol"
O=C=CC1(C)OC(C(=O)C#C1)(O)C,180.042258736,4,1,-0.5559000000000001,True,False,['CC1(C=C=O)C#CC(=O)C(C)(O)O1'],False,"Triple bond in small ring, Geminal diol/triol"
OC#CC1(C)OC(C(=O)C#C1)(O)C,180.042258736,4,2,-0.6103000000000003,True,False,['CC1(C#CO)C#CC(=O)C(C)(O)O1'],False,"Triple bond in small ring, Geminal diol/triol"
C#COC1(C)CC(C(=O)C#C1)(O)O,180.042258736,4,2,-0.9904999999999999,True,False,"['[4*]C1(C)C#CC(=O)C(O)(O)C1', '[15*]C1(C)C#CC(=O)C(O)(O)C1', '[3*]OC#C']",False,"Triple bond in small ring, Geminal diol/triol"
O=C=CC1(C)CC(C(=O)C#C1)(O)O,180.042258736,4,2,-0.9624000000000001,True,False,['CC1(C=C=O)C#CC(=O)C(O)(O)C1'],False,"Triple bond in small ring, Geminal diol/triol"
OC#CC1(C)CC(C(=O)C#C1)(O)O,180.042258736,4,3,-1.0168,True,False,['CC1(C#CO)C#CC(=O)C(O)(O)C1'],False,"Triple bond in small ring, Geminal diol/triol"
C=C=CC1(C)OC(C(=O)C#C1)(O)O,180.042258736,4,2,-0.6727000000000001,True,False,['C=C=CC1(C)C#CC(=O)C(O)(O)O1'],False,"Triple bond in small ring, Allene, Geminal diol/triol"
C#CCC1(C)OC(C(=O)C#C1)(O)O,180.042258736,4,2,-0.9904999999999999,True,False,"['[13*]C1(C)C#CC(=O)C(O)(O)O1', '[8*]CC#C']",False,"Triple bond in small ring, Geminal diol/triol"
CC#CC1(C)OC(C(=O)C#C1)(O)O,180.042258736,4,2,-0.9904999999999999,True,False,['CC#CC1(C)C#CC(=O)C(O)(O)O1'],False,"Triple bond in small ring, Geminal diol/triol"
C#COC1(O)OC(C(=O)C#C1)(C)C,180.042258736,4,1,-0.3788999999999998,True,False,"['[13*]C1(O)C#CC(=O)C(C)(C)O1', '[3*]OC#C']",False,"Triple bond in small ring, Geminal diol/triol"
O=C=CC1(O)OC(C(=O)C#C1)(C)C,180.042258736,4,1,-0.5559000000000001,True,False,['CC1(C)OC(O)(C=C=O)C#CC1=O'],False,"Triple bond in small ring, Geminal diol/triol"
OC#CC1(O)OC(C(=O)C#C1)(C)C,180.042258736,4,2,-0.6103000000000003,True,False,['CC1(C)OC(O)(C#CO)C#CC1=O'],False,"Triple bond in small ring, Geminal diol/triol"
C#COC1(O)CC(C(=O)C#C1)(O)C,180.042258736,4,2,-0.9905000000000004,True,False,"['[15*]C1(O)C#CC(=O)C(C)(O)C1', '[3*]OC#C']",False,"Triple bond in small ring, Geminal diol/triol"
O=C=CC1(O)CC(C(=O)C#C1)(O)C,180.042258736,4,2,-1.1675000000000004,True,False,['CC1(O)CC(O)(C=C=O)C#CC1=O'],False,Triple bond in small ring
OC#CC1(O)CC(C(=O)C#C1)(O)C,180.042258736,4,3,-1.2219000000000002,True,False,['CC1(O)CC(O)(C#CO)C#CC1=O'],False,Triple bond in small ring
C=C=CC1(O)OC(C(=O)C#C1)(O)C,180.042258736,4,2,-0.6727000000000001,True,False,['C=C=CC1(O)C#CC(=O)C(C)(O)O1'],False,"Triple bond in small ring, Allene, Geminal diol/triol"
C#CCC1(O)OC(C(=O)C#C1)(O)C,180.042258736,4,2,-0.9905000000000004,True,False,"['[13*]C1(O)C#CC(=O)C(C)(O)O1', '[8*]CC#C']",False,"Triple bond in small ring, Geminal diol/triol"
CC#CC1(O)OC(C(=O)C#C1)(O)C,180.042258736,4,2,-0.9905000000000004,True,False,['CC#CC1(O)C#CC(=O)C(C)(O)O1'],False,"Triple bond in small ring, Geminal diol/triol"
C=C=CC1(O)CC(C(=O)C#C1)(O)O,180.042258736,4,3,-1.2843000000000002,True,False,['C=C=CC1(O)C#CC(=O)C(O)(O)C1'],False,"Triple bond in small ring, Allene, Geminal diol/triol"
C#CCC1(O)CC(C(=O)C#C1)(O)O,180.042258736,4,3,-1.6020999999999999,True,False,"['[8*]CC#C', '[15*]C1(O)C#CC(=O)C(O)(O)C1']",False,"Triple bond in small ring, Geminal diol/triol"
CC#CC1(O)CC(C(=O)C#C1)(O)O,180.042258736,4,3,-1.6020999999999999,True,False,['CC#CC1(O)C#CC(=O)C(O)(O)C1'],False,"Triple bond in small ring, Geminal diol/triol"
C#CC(=C)C(OC1(C)OC#C1)(O)O,180.042258736,4,2,-0.4619000000000001,True,False,"['[13*]C1(C)C#CO1', '[4*]C1(C)C#CO1', '[4*]C(O)(O)C(=C)C#C', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol"
C#CC(=C)C(OC1(O)OC#C1)(O)C,180.042258736,4,2,-0.4619,True,False,"['[3*]O[3*]', '[13*]C1(O)C#CO1', '[4*]C(C)(O)C(=C)C#C']",False,"Triple bond in small ring, Geminal diol/triol"
C#CC(=C)C(CC1(O)OC#C1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,"['[8*]CC(O)(O)C(=C)C#C', '[13*]C1(O)C#CO1']",False,"Triple bond in small ring, Geminal diol/triol"
C#CC(=C)C(OC1(O)C=C=C1)(O)O,180.042258736,4,3,-0.7557,True,False,"['[4*]C(O)(O)C(=C)C#C', '[15*]C1(O)C=C=C1', '[3*]O[3*]']",False,"Allene, Geminal diol/triol"
C#CC(=C)C(OC1(O)C#CC1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,"['[15*]C1(O)C#CC1', '[4*]C(O)(O)C(=C)C#C', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol"
C#CC(=O)C(OC1(C)OC#C1)(O)C,180.042258736,4,1,-0.3789,True,False,"['[4*]C(C)(O)C(=O)C#C', '[4*]C1(C)C#CO1', '[13*]C1(C)C#CO1', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol"
C#CC(=O)C(CC1(C)OC#C1)(O)O,180.042258736,4,2,-0.9904999999999999,True,False,"['[8*]CC(O)(O)C(=O)C#C', '[13*]C1(C)C#CO1']",False,"Triple bond in small ring, Geminal diol/triol"
C#CC(=O)C(OC1(C)C=C=C1)(O)O,180.042258736,4,2,-0.6727000000000001,True,False,"['[4*]C1(C)C=C=C1', '[15*]C1(C)C=C=C1', '[4*]C(O)(O)C(=O)C#C', '[3*]O[3*]']",False,"Allene, Geminal diol/triol"
C#CC(=O)C(OC1(C)C#CC1)(O)O,180.042258736,4,2,-0.9905000000000002,True,False,"['[15*]C1(C)C#CC1', '[4*]C1(C)C#CC1', '[4*]C(O)(O)C(=O)C#C', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol"
C#CC(=O)C(OC1(O)OC#C1)(C)C,180.042258736,4,1,-0.37890000000000024,True,False,"['[3*]O[3*]', '[13*]C1(O)C#CO1', '[4*]C(C)(C)C(=O)C#C']",False,"Triple bond in small ring, Geminal diol/triol"
C#CC(=O)C(CC1(O)OC#C1)(O)C,180.042258736,4,2,-0.9904999999999999,True,False,"['[8*]CC(C)(O)C(=O)C#C', '[13*]C1(O)C#CO1']",False,"Triple bond in small ring, Geminal diol/triol"
C#CC(=O)C(OC1(O)C=C=C1)(O)C,180.042258736,4,2,-0.6727000000000001,True,False,"['[4*]C(C)(O)C(=O)C#C', '[15*]C1(O)C=C=C1', '[3*]O[3*]']",False,"Allene, Geminal diol/triol"
C#CC(=O)C(OC1(O)C#CC1)(O)C,180.042258736,4,2,-0.9905000000000004,True,False,"['[4*]C(C)(O)C(=O)C#C', '[15*]C1(O)C#CC1', '[3*]O[3*]']",False,"Triple bond in small ring, Geminal diol/triol"
C#CC(=O)C(CC1(O)C=C=C1)(O)O,180.042258736,4,3,-1.2843000000000002,True,False,"['[8*]CC(O)(O)C(=O)C#C', '[15*]C1(O)C=C=C1']",False,"Allene, Geminal diol/triol"
C#CC(=O)C(CC1(O)C#CC1)(O)O,180.042258736,4,3,-1.6020999999999999,True,False,"['[8*]CC(O)(O)C(=O)C#C', '[15*]C1(O)C#CC1']",False,"Triple bond in small ring, Geminal diol/triol"
C#CC(=C)C1(O)OC(OC#C)(C)O1,180.042258736,4,1,0.1497,True,False,"['[13*]C1(C)OC(O)(C(=C)C#C)O1', '[4*]C1(C)OC(O)(C(=C)C#C)O1', '[3*]OC#C']",False,Geminal diol/triol
C#CC(=C)C1(O)OC(C=C=O)(C)O1,180.042258736,4,1,-0.027300000000000102,True,False,['C#CC(=C)C1(O)OC(C)(C=C=O)O1'],False,Geminal diol/triol
C#CC(=C)C1(O)OC(C#CO)(C)O1,180.042258736,4,2,-0.08170000000000016,True,False,['C#CC(=C)C1(O)OC(C)(C#CO)O1'],False,Geminal diol/triol
C#CC(=C)C1(C)OC(OC#C)(O)O1,180.042258736,4,1,0.14969999999999994,True,False,"['[13*]C1(O)OC(C)(C(=C)C#C)O1', '[3*]OC#C']",False,Geminal diol/triol
C#CC(=C)C1(C)OC(C=C=O)(O)O1,180.042258736,4,1,-0.027300000000000046,True,False,['C#CC(=C)C1(C)OC(O)(C=C=O)O1'],False,Geminal diol/triol
C#CC(=C)C1(C)OC(C#CO)(O)O1,180.042258736,4,2,-0.0817000000000001,True,False,['C#CC(=C)C1(C)OC(O)(C#CO)O1'],False,Geminal diol/triol
C#CC(=C)C1(O)OC(OC#C)(O)C1,180.042258736,4,2,-0.4619,True,False,"['[13*]C1(O)CC(O)(C(=C)C#C)O1', '[3*]OC#C']",False,Geminal diol/triol
C#CC(=C)C1(O)OC(C=C=O)(O)C1,180.042258736,4,2,-0.6389,True,False,['C#CC(=C)C1(O)CC(O)(C=C=O)O1'],False,Geminal diol/triol
C#CC(=C)C1(O)OC(C#CO)(O)C1,180.042258736,4,3,-0.6933,True,False,['C#CC(=C)C1(O)CC(O)(C#CO)O1'],False,Geminal diol/triol
C#CC(=C)C1(O)OC(C=C=C)(O)O1,180.042258736,4,2,-0.14410000000000006,True,False,['C#CC(=C)C1(O)OC(O)(C=C=C)O1'],False,"Allene, Geminal diol/triol"
C#CC(=C)C1(O)OC(CC#C)(O)O1,180.042258736,4,2,-0.46190000000000014,True,False,"['[13*]C1(O)OC(O)(C(=C)C#C)O1', '[8*]CC#C']",False,Geminal diol/triol
C#CC(=C)C1(O)OC(C#CC)(O)O1,180.042258736,4,2,-0.46190000000000014,True,False,['C#CC(=C)C1(O)OC(O)(C#CC)O1'],False,Geminal diol/triol
C#CC(=O)C1(C)OC(OC#C)(C)O1,180.042258736,4,0,0.23270000000000002,True,False,"['[13*]C1(C)OC([13*])(C)O1', '[4*]C1(C)OC([13*])(C)O1', '[6*]C(=O)C#C', '[3*]OC#C']",False,Geminal diol/triol
C#CC(=O)C1(C)OC(C=C=O)(C)O1,180.042258736,4,0,0.05569999999999997,True,False,"['[13*]C1(C)OC(C)(C=C=O)O1', '[6*]C(=O)C#C']",False,Geminal diol/triol
C#CC(=O)C1(C)OC(C#CO)(C)O1,180.042258736,4,1,0.0013000000000001344,True,False,"['[13*]C1(C)OC(C)(C#CO)O1', '[6*]C(=O)C#C']",False,Geminal diol/triol
C#CC(=O)C1(O)OC(OC#C)(C)C1,180.042258736,4,1,-0.3788999999999998,True,False,"['[4*]C1(C)CC([13*])(O)O1', '[13*]C1(C)CC([13*])(O)O1', '[6*]C(=O)C#C', '[3*]OC#C']",False,Geminal diol/triol
C#CC(=O)C1(O)OC(C=C=O)(C)C1,180.042258736,4,1,-0.5559000000000001,True,False,"['[13*]C1(O)CC(C)(C=C=O)O1', '[6*]C(=O)C#C']",False,Geminal diol/triol
C#CC(=O)C1(O)OC(C#CO)(C)C1,180.042258736,4,2,-0.6103000000000003,True,False,"['[13*]C1(O)CC(C)(C#CO)O1', '[6*]C(=O)C#C']",False,Geminal diol/triol
C#CC(=O)C1(O)OC(C=C=C)(C)O1,180.042258736,4,1,-0.06109999999999993,True,False,"['[6*]C(=O)C#C', '[13*]C1(O)OC(C)(C=C=C)O1']",False,"Allene, Geminal diol/triol"
C#CC(=O)C1(O)OC(CC#C)(C)O1,180.042258736,4,1,-0.3788999999999998,True,False,"['[8*]CC#C', '[6*]C(=O)C#C', '[13*]C1(C)OC([13*])(O)O1']",False,Geminal diol/triol
C#CC(=O)C1(O)OC(C#CC)(C)O1,180.042258736,4,1,-0.3788999999999998,True,False,"['[13*]C1(O)OC(C)(C#CC)O1', '[6*]C(=O)C#C']",False,Geminal diol/triol
C#CC(=O)C1(C)OC(OC#C)(O)C1,180.042258736,4,1,-0.3788999999999998,True,False,"['[13*]C1(C)CC([13*])(O)O1', '[6*]C(=O)C#C', '[3*]OC#C']",False,Geminal diol/triol
C#CC(=O)C1(C)OC(C=C=O)(O)C1,180.042258736,4,1,-0.5559000000000001,True,False,"['[13*]C1(C)CC(O)(C=C=O)O1', '[6*]C(=O)C#C']",False,Geminal diol/triol
C#CC(=O)C1(C)OC(C#CO)(O)C1,180.042258736,4,2,-0.6102999999999998,True,False,"['[13*]C1(C)CC(O)(C#CO)O1', '[6*]C(=O)C#C']",False,Geminal diol/triol
C#CC(=O)C1(C)OC(C=C=C)(O)O1,180.042258736,4,1,-0.06109999999999999,True,False,"['[13*]C1(C)OC(O)(C=C=C)O1', '[6*]C(=O)C#C']",False,"Allene, Geminal diol/triol"
C#CC(=O)C1(C)OC(CC#C)(O)O1,180.042258736,4,1,-0.37889999999999996,True,False,"['[8*]CC#C', '[6*]C(=O)C#C', '[13*]C1(C)OC([13*])(O)O1']",False,Geminal diol/triol
C#CC(=O)C1(C)OC(C#CC)(O)O1,180.042258736,4,1,-0.37889999999999996,True,False,"['[13*]C1(C)OC(O)(C#CC)O1', '[6*]C(=O)C#C']",False,Geminal diol/triol
C#CC(=O)C1(O)CC(OC#C)(O)C1,180.042258736,4,2,-0.9905000000000004,True,False,"['[6*]C(=O)C#C', '[3*]OC#C', '[15*]C1(O)CC([15*])(O)C1']",False,Geminal diol/triol
C#CC(=O)C1(O)CC(C=C=O)(O)C1,180.042258736,4,2,-1.1675000000000004,True,False,"['[15*]C1(O)CC(O)(C=C=O)C1', '[6*]C(=O)C#C']",True,N/A
C#CC(=O)C1(O)CC(C#CO)(O)C1,180.042258736,4,3,-1.2219000000000002,True,False,"['[15*]C1(O)CC(O)(C#CO)C1', '[6*]C(=O)C#C']",True,N/A
C#CC(=O)C1(O)OC(C=C=C)(O)C1,180.042258736,4,2,-0.6727000000000001,True,False,"['[13*]C1(O)CC(O)(C=C=C)O1', '[6*]C(=O)C#C']",False,"Allene, Geminal diol/triol"
C#CC(=O)C1(O)OC(CC#C)(O)C1,180.042258736,4,2,-0.9904999999999999,True,False,"['[13*]C1(O)CC([13*])(O)O1', '[8*]CC#C', '[6*]C(=O)C#C']",False,Geminal diol/triol
C#CC(=O)C1(O)OC(C#CC)(O)C1,180.042258736,4,2,-0.9904999999999999,True,False,"['[13*]C1(O)CC(O)(C#CC)O1', '[6*]C(=O)C#C']",False,Geminal diol/triol
C#COC1(C)C=C(C#C1)C(O)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,"['[15*]C1(C)C#CC(C(O)(O)O)=C1', '[4*]C1(C)C#CC(C(O)(O)O)=C1', '[3*]OC#C']",False,"Triple bond in small ring, Geminal diol/triol"
O=C=CC1(C)C=C(C#C1)C(O)(O)O,180.042258736,4,3,-1.0454,True,False,['CC1(C=C=O)C#CC(C(O)(O)O)=C1'],False,"Triple bond in small ring, Geminal diol/triol"
OC#CC1(C)C=C(C#C1)C(O)(O)O,180.042258736,4,4,-1.0998,True,False,['CC1(C#CO)C#CC(C(O)(O)O)=C1'],False,"Triple bond in small ring, Geminal diol/triol"
C#COC1(O)C=C(C#C1)C(C)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,"['[15*]C1(O)C#CC(C(C)(O)O)=C1', '[3*]OC#C']",False,"Triple bond in small ring, Geminal diol/triol"
O=C=CC1(O)C=C(C#C1)C(C)(O)O,180.042258736,4,3,-1.2505000000000004,True,False,['CC(O)(O)C1=CC(O)(C=C=O)C#C1'],False,"Triple bond in small ring, Geminal diol/triol"
OC#CC1(O)C=C(C#C1)C(C)(O)O,180.042258736,4,4,-1.3049000000000002,True,False,['CC(O)(O)C1=CC(O)(C#CO)C#C1'],False,"Triple bond in small ring, Geminal diol/triol"
C=C=CC1(O)C=C(C#C1)C(O)(O)O,180.042258736,4,4,-1.3673000000000004,True,False,['C=C=CC1(O)C#CC(C(O)(O)O)=C1'],False,"Triple bond in small ring, Allene, Geminal diol/triol"
C#CCC1(O)C=C(C#C1)C(O)(O)O,180.042258736,4,4,-1.6851000000000003,True,False,"['[15*]C1(O)C#CC(C(O)(O)O)=C1', '[8*]CC#C']",False,"Triple bond in small ring, Geminal diol/triol"
CC#CC1(O)C=C(C#C1)C(O)(O)O,180.042258736,4,4,-1.6851000000000003,True,False,['CC#CC1(O)C#CC(C(O)(O)O)=C1'],False,"Triple bond in small ring, Geminal diol/triol"
C#CC(=CC1(C)OC#C1)C(O)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,"['[7*]C[8*]', '[7*]C(C#C)C(O)(O)O', '[13*]C1(C)C#CO1']",False,"Triple bond in small ring, Geminal diol/triol"
C#CC(=CC1(O)OC#C1)C(C)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,"['[7*]C[8*]', '[7*]C(C#C)C(C)(O)O', '[13*]C1(O)C#CO1']",False,"Triple bond in small ring, Geminal diol/triol"
C#CC(=CC1(O)C=C=C1)C(O)(O)O,180.042258736,4,4,-1.3673000000000002,True,False,"['[7*]C[8*]', '[7*]C(C#C)C(O)(O)O', '[15*]C1(O)C=C=C1']",False,"Allene, Geminal diol/triol"
C#CC(=CC1(O)C#CC1)C(O)(O)O,180.042258736,4,4,-1.6851000000000003,True,False,"['[7*]C[8*]', '[15*]C1(O)C#CC1', '[7*]C(C#C)C(O)(O)O']",False,"Triple bond in small ring, Geminal diol/triol"
C#CC=1C(OC(OC#C)(C)C1)(O)O,180.042258736,4,2,-0.4619000000000001,True,False,"['[13*]C1(C)C=C(C#C)C(O)(O)O1', '[4*]C1(C)C=C(C#C)C(O)(O)O1', '[3*]OC#C']",False,"PAINS, Geminal diol/triol"
C#CC=1C(OC(C=C=O)(C)C1)(O)O,180.042258736,4,2,-0.6389,True,False,['C#CC1=CC(C)(C=C=O)OC1(O)O'],False,Geminal diol/triol
C#CC=1C(OC(C#CO)(C)C1)(O)O,180.042258736,4,3,-0.6933,True,False,['C#CC1=CC(C)(C#CO)OC1(O)O'],False,Geminal diol/triol
C#CC=1C(OC(OC#C)(O)C1)(O)C,180.042258736,4,2,-0.4619000000000002,True,False,"['[13*]C1(O)C=C(C#C)C(C)(O)O1', '[3*]OC#C']",False,"PAINS, Geminal diol/triol"
C#CC=1C(OC(C=C=O)(O)C1)(O)C,180.042258736,4,2,-0.6389,True,False,['C#CC1=CC(O)(C=C=O)OC1(C)O'],False,"PAINS, Geminal diol/triol"
C#CC=1C(OC(C#CO)(O)C1)(O)C,180.042258736,4,3,-0.6933,True,False,['C#CC1=CC(O)(C#CO)OC1(C)O'],False,"PAINS, Geminal diol/triol"
C#CC=1C(CC(OC#C)(O)C1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,"['[15*]C1(O)C=C(C#C)C(O)(O)C1', '[3*]OC#C']",False,Geminal diol/triol
C#CC=1C(CC(C=C=O)(O)C1)(O)O,180.042258736,4,3,-1.2505000000000002,True,False,['C#CC1=CC(O)(C=C=O)CC1(O)O'],False,Geminal diol/triol
C#CC=1C(CC(C#CO)(O)C1)(O)O,180.042258736,4,4,-1.3049000000000002,True,False,['C#CC1=CC(O)(C#CO)CC1(O)O'],False,Geminal diol/triol
C#CC=1C(OC(C=C=C)(O)C1)(O)O,180.042258736,4,3,-0.7557,True,False,['C#CC1=CC(O)(C=C=C)OC1(O)O'],False,"PAINS, Allene, Geminal diol/triol"
C#CC=1C(OC(CC#C)(O)C1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,"['[13*]C1(O)C=C(C#C)C(O)(O)O1', '[8*]CC#C']",False,"PAINS, Geminal diol/triol"
C#CC=1C(OC(C#CC)(O)C1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,['C#CC1=CC(O)(C#CC)OC1(O)O'],False,"PAINS, Geminal diol/triol"
OC(C#CC(=C)C1(C)OC#C1)(O)O,180.042258736,4,3,-1.0735000000000003,True,False,['C=C(C#CC(O)(O)O)C1(C)C#CO1'],False,"Triple bond in small ring, Geminal diol/triol"
